Bin	BinRA	TopTaxonID	TopTaxonRAinBin	TopTaxon.Domain	TopTaxon.Phylum	TopTaxon.Class	TopTaxon.Order	TopTaxon.Family	TopTaxon.Species	Domain.maxNamed	Domain.maxNamed.Percent	Phylum.maxNamed	Phylum.maxNamed.Percent	Class.maxNamed	Class.maxNamed.Percent	Order.maxNamed	Order.maxNamed.Percent	Family.maxNamed	Family.maxNamed.Percent	Species.maxNamed	Species.maxNamed.Percent
Bin337	0.00030535091224823	GQ488007.1.1502	0.80342147293932	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	OPB35 soil group	1	uncultured bacterium	0.992840785453019	uncultured bacterium	0.992840785453019	uncultured bacterium	0.992840785453019
Bin338	0.00282752727767763	FQ659953.1.1390	0.532634226426555	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	0.99832246112855	OPB35 soil group	0.99832246112855	uncultured bacterium	0.966578826237214	uncultured bacterium	0.966578826237214	uncultured bacterium	0.968288760452592
Bin339	0.00119873148130728	AY395425.1.1462	0.0830720908879415	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	OPB35 soil group	1	uncultured bacterium	0.956145111622208	uncultured bacterium	0.956145111622208	uncultured bacterium	0.958860071338972
Bin340	0.00139519972736903	EU135525.1.1398	0.189088989199927	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	OPB35 soil group	1	uncultured bacterium	0.897491317176971	uncultured bacterium	0.897491317176971	uncultured bacterium	0.95211661530054
Bin341	0.00440660381272615	FR687461.1.1519	0.293346413913792	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	OPB35 soil group	1	uncultured bacterium	0.887182637381976	uncultured bacterium	0.887182637381976	uncultured bacterium	0.887182637381976
Bin342	0.00615132230887351	GQ263775.1.1509	0.270790792899018	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	0.997782858432468	OPB35 soil group	0.997782858432468	uncultured bacterium	0.967407319096931	uncultured bacterium	0.967407319096931	uncultured bacterium	0.971110721163952
Bin343	0.000806615995696625	GQ487997.1.1531	0.292421558424482	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	OPB35 soil group	1	uncultured bacterium	0.795082163701846	uncultured bacterium	0.795082163701846	uncultured bacterium	0.849665377224236
Bin344	0.00203980848673533	AB630648.1.1493	0.211707803787492	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	OPB35 soil group	0.998426329449525	uncultured bacterium	0.998307274231158	uncultured bacterium	0.998307274231158	uncultured bacterium	0.998307274231158
Bin345	0.00291363857233674	AY921870.1.1410	0.275176495960287	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Verrucomicrobia	0.99326293281119	OPB35 soil group	0.99326293281119	uncultured bacterium	0.998282553262309	uncultured bacterium	0.998282553262309	uncultured bacterium	0.998282553262309
Bin346	0.0003132057355224	OTU_DN_383	0.0806867672970324	Bacteria	Verrucomicrobia	Verrucomicrobia Incertae Sedis	Unknown Order	Unknown Family	uncultured Verrucomicrobia bacterium	Bacteria	1	Verrucomicrobia	0.948961082740196	Verrucomicrobia Incertae Sedis	0.521478963339626	Unknown Order	0.525900529411229	Unknown Family	0.525900529411229	uncultured bacterium	0.775547414782848
Bin347	0.00228762293182476	GU444072.1.1508	0.506567836673302	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	Bacteria	1	Verrucomicrobia	1	Verrucomicrobiae	1	Verrucomicrobiales	1	Verrucomicrobiaceae	0.985399993799123	Ambiguous_taxa	0.861152052808495
Bin348	0.00295151871499936	JF319253.1.1470	0.201620533666067	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	Verrucomicrobiae	1	Verrucomicrobiales	1	Verrucomicrobiaceae	1	Ambiguous_taxa	0.585335168564443
Bin349	0.00566170854775321	HE614852.1.1516	0.108727555598435	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	NA	Bacteria	1	Verrucomicrobia	1	Spartobacteria	1	Chthoniobacterales	1	Chthoniobacteraceae	0.896188924709402	uncultured bacterium	0.658942621771776
Bin350	0.0015522245814641	GQ093817.1.1378	0.246542551694257	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	Spartobacteria	1	Chthoniobacterales	1	Chthoniobacteraceae	0.532441884841582	uncultured bacterium	0.954487864257784
Bin351	0.00672061687338776	HQ119950.1.1515	0.184479204823567	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	uncultured bacterium	Bacteria	1	Verrucomicrobia	0.999792435305323	Spartobacteria	0.910644177753683	Chthoniobacterales	0.910644177753683	DA101 soil group	0.485488671485583	uncultured bacterium	0.900049022355041
Bin352	0.00632005600316773	HM445243.1.1300	0.133199806003434	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21	uncultured bacterium	Bacteria	1	Nitrospirae	0.358335212445238	Nitrospira	0.358335212445238	Nitrospirales	0.358335212445238	0319-6A21	0.358335212445238	uncultured bacterium	0.946250552443137
Bin353	0.00592000851466452	KF712855.1.1504	0.614290302978085	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	Bacteria	1	Nitrospirae	0.996448955399425	Nitrospira	0.996448955399425	Nitrospirales	0.996448955399425	Nitrospiraceae	0.996448955399425	Ambiguous_taxa	0.620402070849229
Bin354	8.0469903835487e-05	OTU_DN_1011	0.22524916969668	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	SAR324 clade(Marine group B)	1	uncultured bacterium	0.965000932265752	uncultured bacterium	0.965000932265752
Bin355	0.00025683473512775	OTU_DN_445	0.180725585638551	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	NA	Bacteria	1	Proteobacteria	0.766859937294665	Deltaproteobacteria	0.766859937294665	SAR324 clade(Marine group B)	0.747638620186755	uncultured bacterium	0.719986134310243	uncultured bacterium	0.956117952226085
Bin356	0.00048128921096736	OTU_DN_206	0.228390464583769	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Blfdi19	1	uncultured bacterium	1
Bin357	0.000572855566285683	OTU_DN_100	0.1802811544308	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Blfdi19	0.997746748767916	uncultured bacterium	1
Bin358	0.000901711402777206	HQ622736.1.1513	0.110824643520883	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	0.997908994406604	Archangiaceae	0.839164803408349	uncultured bacterium	0.859517332777235
Bin359	0.00417127688726211	FR687485.1.1508	0.573891255833568	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	KD3-10	0.642294760338494	uncultured bacterium	0.910414348513758
Bin360	0.00131061944498546	GQ007729.1.1371	0.419965115993377	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	P3OB-42	0.927940961170887	uncultured bacterium	1
Bin361	0.000899421522346329	EU134340.1.1392	0.465632855225329	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	0.969824814845527	P3OB-42	0.927608173268838	uncultured bacterium	0.931389103877966
Bin362	0.000373555942709255	AB672229.1.1478	0.164612894777042	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	uncultured soil bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	0.931373120066681	Myxococcales	0.414947858909411	bacteriap25	0.49376738493913	uncultured bacterium	0.615539880435333
Bin363	0.00271577713704864	EU134433.1.1384	0.219032642665648	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	Ambiguous_taxa	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	NB1-j	0.989101448714695	uncultured bacterium	0.491581714337561	uncultured bacterium	0.503713432828081
Bin364	0.000253851778255273	DQ067034.1.1406	0.149386629538175	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Blfdi19	0.993840695065264	uncultured bacterium	1
Bin365	0.00092325966822984	EU134532.1.1380	0.162935600788585	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	KD3-10	0.946477665463244	uncultured bacterium	0.992410999186719
Bin366	0.00184320882005994	KC331295.1.1522	0.220201660919368	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Polyangiaceae	0.968617848869451	uncultured bacterium	0.77952005842363
Bin367	0.00275787658411347	GU299034.1.1512	0.158606940117687	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Polyangiaceae	0.723330847651366	uncultured bacterium	0.527004619967673
Bin368	0.0012439412027782	AJ532714.1.1323	0.536796414628973	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Phaselicystidaceae	0.744104499251008	Ambiguous_taxa	0.683894595635614
Bin369	0.00464310244173249	JX001221.1.1476	0.240916401497906	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	BIrii41	0.994097741765602	uncultured bacterium	0.620021911367016
Bin370	0.00504551025979528	GQ263979.1.1482	0.17637811137297	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	BIrii41	0.96686327104316	uncultured bacterium	0.927819092797065
Bin371	0.00219273869681509	EF018713.1.1399	0.211318145960274	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	Bacteria	1	Proteobacteria	0.987715003136881	Deltaproteobacteria	0.987715003136881	Myxococcales	0.987715003136881	Polyangiaceae	0.871786353777296	uncultured bacterium	0.766486221107481
Bin372	0.000419206585189952	JF145371.1.1374	0.17991516612769	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	mle1-27	0.978979183507685	uncultured delta proteobacterium	0.664460631424618
Bin373	0.000925710826000288	FM200902.1.1416	0.12702356578659	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	0.962780881002328	Sandaracinaceae	0.853377506884287	uncultured bacterium	0.88388645218439
Bin374	0.00212243519304701	AY921872.1.1408	0.219925856007528	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Sandaracinaceae	0.997061554956426	Ambiguous_taxa	0.443910307934552
Bin375	0.00163085574096437	FQ659534.1.1370	0.184910177896663	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Sandaracinaceae	1	uncultured bacterium	0.975619874851543
Bin376	0.000490032852172494	OTU_DN_564	0.0889126804198022	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Oligoflexales	1	0319-6G20	1	uncultured bacterium	0.851757195706539
Bin377	0.000297872765226543	JF319240.1.1460	0.260004815220485	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Bdellovibrionales	0.99535902389809	Bdellovibrionaceae	0.99535902389809	uncultured bacterium	1
Bin378	0.000336677895660142	EU431813.1.1463	0.104118435805545	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Bdellovibrionales	1	Bdellovibrionaceae	1	uncultured bacterium	0.993622938924454
Bin379	0.000554010803761619	FJ790560.1.1310	0.103926873841097	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Bdellovibrionales	1	Bdellovibrionaceae	1	uncultured bacterium	0.950784773507138
Bin380	0.000691283769402961	OTU_DN_31	0.396662392077636	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Bdellovibrionales	1	Bdellovibrionaceae	1	uncultured bacterium	0.800558304648537
Bin381	0.000312314255439778	HE804552.1.1477	0.320964280446402	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Desulfuromonadales	0.619723591214177	Geobacteraceae	0.61767902196912	uncultured bacterium	0.638034105817646
Bin382	0.000371065538077874	HM537013.32838.34362	0.487592967695392	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Oligoflexales	1	Oligoflexaceae	1	uncultured bacterium	0.995754644237784
Bin383	0.00114169353538009	KC357953.1.1282	0.203451467682145	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Oligoflexales	0.801379487731947	Oligoflexaceae	0.801379487731947	uncultured bacterium	0.980643497583426
Bin384	0.000973284449901658	JQ427286.1.1462	0.149419902731275	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	uncultured bacterium	Bacteria	1	Proteobacteria	0.9766945254267	Deltaproteobacteria	0.9766945254267	Bdellovibrionales	0.9766945254267	Bdellovibrionaceae	0.9766945254267	uncultured bacterium	0.998878052071804
Bin385	0.00022572378529914	AJ518799.1.1286	0.260790467464864	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Bdellovibrionales	1	Bdellovibrionaceae	1	uncultured bacterium	0.725884456510885
Bin386	0.000343214562772637	OTU_DN_418	0.188651651807269	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	P3OB-42	1	uncultured bacterium	0.966817431664179
Bin387	0.00054997221320696	OTU_DN_330	0.142513997407634	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	Bacteria	1	Proteobacteria	0.996841410415888	Deltaproteobacteria	0.989704617204063	Myxococcales	0.989704617204063	P3OB-42	0.989704617204063	uncultured bacterium	0.916942865640376
Bin388	0.000289451740738376	OTU_DN_822	0.20677319925629	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	0.979197992362822	Oligoflexales	0.91705895332503	0319-6G20	0.91705895332503	uncultured bacterium	0.995802521366453
Bin389	0.00103556214625343	KP763256.1.1483	0.553125414632238	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	0.968980036220233	Betaproteobacteria	0.959003444558515	Nitrosomonadales	0.784056428183962	Nitrosomonadaceae	0.788467382622361	Ambiguous_taxa	0.923023056075267
Bin390	0.0046948968331359	FJ936914.1.1496	0.23029529302436	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Nitrosomonadales	1	Nitrosomonadaceae	1	uncultured bacterium	0.792832664781179
Bin391	0.00639012548479251	HM438232.1.1457	0.153248118718967	Bacteria	Acidobacteria	Subgroup 6	NA	NA	NA	Bacteria	1	Acidobacteria	1	Subgroup 6	0.999803201458058	Ambiguous_taxa	0.456683229259589	Ambiguous_taxa	0.456683229259589	Ambiguous_taxa	0.543186934658643
Bin392	0.000501066570154355	EU132065.1.1338	0.574246254983297	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Acidobacteria	1	Subgroup 6	1	uncultured bacterium	0.891627171969782	uncultured bacterium	0.891627171969782	uncultured bacterium	0.891627171969782
Bin393	0.00912861363464425	HQ597865.1.1508	0.368162807570365	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	Bacteria	1	Acidobacteria	1	Subgroup 6	1	uncultured Acidobacteria bacterium	0.668587729419983	uncultured Acidobacteria bacterium	0.668587729419983	uncultured Acidobacteria bacterium	0.668587729419983
Bin394	0.000770641430558216	HE653845.1.1447	0.306117412802328	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Acidobacteria	1	Subgroup 6	1	uncultured bacterium	0.814267114399145	uncultured bacterium	0.814267114399145	uncultured bacterium	0.814267114399145
Bin395	0.000883324958104984	HM061977.1.1470	0.387266854696849	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	Bacteria	1	Acidobacteria	1	Subgroup 6	1	uncultured Acidobacteria bacterium	0.736492814434769	uncultured Acidobacteria bacterium	0.736492814434769	uncultured Acidobacteria bacterium	0.736492814434769
Bin396	0.00641980367242445	HQ597778.1.1508	0.572291850632771	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	Bacteria	1	Acidobacteria	0.996120339320236	Subgroup 6	0.995723856458487	uncultured Acidobacteria bacterium	0.80850710201101	uncultured Acidobacteria bacterium	0.80850710201101	uncultured Acidobacteria bacterium	0.80850710201101
Bin397	0.00941379044277029	GQ120637.1.1515	0.351265693002016	Bacteria	Acidobacteria	Subgroup 6	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Bacteria	1	Acidobacteria	1	Subgroup 6	1	Ambiguous_taxa	0.79631466254924	Ambiguous_taxa	0.79631466254924	Ambiguous_taxa	0.79631466254924
Bin398	0.00978884729930226	HM278497.1.1373	0.158246448094034	Bacteria	Acidobacteria	Subgroup 6	NA	NA	NA	Bacteria	1	Acidobacteria	0.999600506470039	Subgroup 6	0.999600506470039	Ambiguous_taxa	0.736595706506294	Ambiguous_taxa	0.736595706506294	Ambiguous_taxa	0.736595706506294
Bin399	0.00444191266431309	HQ729793.1.1507	0.502684811871888	Bacteria	Acidobacteria	Subgroup 6	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Bacteria	1	Acidobacteria	0.995852060714129	Subgroup 6	0.995170413602723	Ambiguous_taxa	0.880260330272011	Ambiguous_taxa	0.880260330272011	Ambiguous_taxa	0.88062587440613
Bin400	0.00849028955264295	EU665081.1.1454	0.281072933792729	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Acidobacteria	1	Subgroup 6	1	Ambiguous_taxa	0.539465998122248	Ambiguous_taxa	0.539465998122248	Ambiguous_taxa	0.539465998122248
Bin401	0.0108177259718398	HQ597819.1.1531	0.289493030880092	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	Bacteria	1	Acidobacteria	1	Subgroup 6	0.999853474294085	Ambiguous_taxa	0.581147266669764	Ambiguous_taxa	0.581147266669764	Ambiguous_taxa	0.581147266669764
